,iloc,distance
216,1,1.8068808539503989
217,2,3.125029675847024
218,2,3.9361249269380076
219,3,2.6397817437331716
220,3,6.729661217505678
221,1,3.5290594025543816
222,2,3.825057670535765
223,1,4.507361830039253
224,3,6.306372117650998
225,2,2.066616600376572
226,1,2.7423688564195428
227,1,2.2472510537862096
228,2,3.6508066159821326
229,3,9.007983231391979
230,1,1.3844536381268946
231,1,3.5154253799483994
232,1,3.104953647122075
233,2,1.860692493242049
234,1,2.4446909032615416
235,1,3.814057201535479
236,2,3.8835421848569514
237,2,2.454303634396781
238,2,2.3289590683436265
239,1,1.8509466233431682
240,2,3.2837781056071482
241,1,3.3252087273844815
242,3,3.0876991389142003
243,2,1.9582718984063938
244,1,3.0772471485401756
245,2,2.9209211361694947
246,1,2.821691028506674
247,1,2.1143062664854897
248,2,8.623387195234256
249,3,4.238656102173751
250,2,1.9118943047867936
251,1,1.896996655521392
252,1,1.96193418944501
253,1,4.575179535755539
254,2,2.1066325414469484
255,1,3.222803122895
256,2,2.534762558198442
257,1,3.171909316812863
258,1,4.874975250688315
259,2,1.2413296383530588
260,2,3.1947366263874963
261,3,3.7836157489634257
262,3,2.658372742364583
263,3,7.074431282188537
264,1,2.2429483130294114
265,3,6.280659728194379
266,1,3.044360531039901
267,1,3.3258525906327265
268,2,2.509672823751473
269,3,3.849358058726076
270,3,3.625555161591101
271,2,1.8645156062366224
272,1,3.571103994971656
273,3,20.030746162616637
274,3,9.011919904517137
275,2,3.499682946236751
276,2,1.6909508300864518
277,2,3.1272263141166117
278,1,2.8314320388664735
279,1,2.2812817361103446
280,3,4.711821350874923
281,1,2.0322039138891017
282,1,2.291585161496635
283,1,3.113094450673909
284,2,1.6280104643253743
285,2,5.120377923206711
286,2,1.445018866897716
287,2,2.2939363043379
288,1,2.6424950398622906
289,2,2.170569764047361
290,1,4.174265512159572
291,2,2.4076750467619195
292,2,2.2985948638984666
293,2,2.430491511966757
294,1,1.616035029993754
295,3,4.7490353286086675
296,2,1.2734992119525
297,2,3.14736032016046
298,1,3.378790932277004
299,1,2.9272762003971664
300,2,1.5044789401882939
301,1,3.5657418286427687
302,2,2.9807786760865196
303,1,2.103424078858332
304,2,5.4758840580428245
305,1,3.242935865310771
306,1,2.08382496957502
307,1,2.3965009930819074
308,2,0.905339392878161
309,1,1.5544207742856284
310,1,4.664189001733757
311,1,3.6269795672092653
312,3,3.932079779650785
313,2,1.6525469578077217
314,2,1.418539790724057
315,2,1.8330556533549245
316,2,4.393599675211501
317,1,2.9513812531488246
318,1,1.8526358925921607
319,1,3.683153361475725
320,2,2.1295238150800597
321,2,5.135667735043332
322,2,2.834056954388271
323,2,2.071407076188312
324,2,2.6575787475481873
325,1,1.7464686040958526
326,3,7.138719624786308
327,1,3.6414865162651022
328,2,1.5050100274946452
329,1,4.501160443243968
330,2,1.4260267303872893
331,1,3.573326319329512
332,1,2.604403331313198
333,3,4.213287275789777
334,2,3.773137098378198
335,2,3.4043830614515826
336,2,3.507869621030031
337,3,4.250307540068587
338,1,3.2879874700179434
339,1,3.751758502160397
340,2,1.2216779591217621
341,3,12.49173436654299
342,2,1.698227595050985
343,2,2.4765444469701023
344,1,4.080733584837447
345,1,2.5935233476661126
346,1,3.3955268865085
347,1,1.6481176155486077
348,3,5.469232813621912
349,1,2.245831636139445
350,2,2.499499309540086
351,1,3.579688479584182
352,2,5.429027194306794
353,2,3.7914133137490245
354,2,3.6407568900455143
355,3,3.6245316886605075
356,1,5.110448498445113
357,2,3.6582396479706913
358,2,1.847329742481049
359,2,1.715679876062456
360,1,1.7308005153411552
361,2,1.4555990361629394
362,1,3.715563607035557
363,3,6.989863805872591
364,2,1.5279455609525903
365,1,2.620971063863857
366,2,2.264020187931323
367,1,4.546316693343301
368,2,3.7023641602042
369,2,4.343940732479617
370,3,4.2802800810989154
371,1,4.903273367829633
372,2,3.218610937256907
373,3,3.0581482091142584
374,1,2.326826613536772
375,2,2.4686191929436263
376,3,5.4021751967278115
377,1,3.3269975965841043
378,2,2.0500501579621297
379,2,1.5567164375383877
380,2,5.98975501246751
381,2,1.7720660980044116
382,2,1.771131842576695
383,2,3.1628394651472034
384,3,4.108680850652488
385,2,2.913072865564168
386,2,1.9366644266513608
387,2,12.040770691426628
388,1,1.9482886045103671
389,1,1.793903746418549
390,2,1.947457641574074
391,1,3.3637558003508885
392,2,2.7108891133774637
393,3,12.153205832837383
394,1,2.0713720274995087
395,2,2.113595921913715
396,1,2.600149067311035
397,2,4.399654445993462
398,2,3.0262288653852853
399,1,2.2958294349428243
400,1,1.520765264860761
401,1,1.8874532029371969
402,2,5.398006090538988
403,1,3.545152526599913
404,2,2.597175339777237
405,2,3.1668870091795487
406,2,2.923181771695992
407,2,1.660458179583013
408,2,1.7249770090037917
409,1,5.159783240565336
410,2,1.6241502174087643
411,1,3.0969520435774816
412,2,4.47699386068106
413,2,1.9918855580010002
414,1,2.121795833621667
415,3,7.578350427516222
416,2,5.250903585963514
417,3,2.9235234004447315
418,1,2.2440007484968256
419,1,3.0327732811693298
420,1,1.8771884816895763
421,2,1.5399632681196247
422,2,1.592376190419484
423,3,3.932296698913947
424,1,3.4082373409273736
425,2,2.341696651238782
426,2,1.8758481996731173
427,2,1.6218585463283748
428,2,4.327247698086158
429,2,4.414400572868645
430,2,3.1380902321583286
431,2,5.799056405733436
432,2,2.354900349675929
433,2,2.0656100349116118
434,2,1.4679791753116955
435,2,4.224060407174902
436,1,2.6010258644113744
437,1,3.544169051879464
438,2,1.798850951631612
439,2,4.119729685025123
440,2,2.9633674188567136
441,2,6.105795002556408
442,2,1.1800886312922925
443,1,1.5845662448460192
444,1,3.4083430186404593
445,1,3.866523219830334
446,1,2.1351720488151305
447,2,3.979536781882557
448,2,1.8293729406565953
449,1,2.6387261319024637
450,1,3.3541548989275354
451,1,3.8438005311049697
452,1,3.789297582964262
453,2,7.979682500224403
454,1,3.817548212685757
455,1,2.0515726624953983
456,1,1.9671536694991545
457,1,1.6275866074261365
458,2,1.784710361528561
459,3,3.6641381528713195
460,1,2.849774722350471
461,1,3.690195866244857
462,1,1.2492213750816303
463,1,1.6801927728321933
464,2,1.8191277889431063
465,2,3.2200395937964643
466,1,2.132631515509612
467,1,2.0664585739595935
468,3,3.621840327632616
469,2,3.238583619279578
470,2,6.926279568523567
471,2,1.7206065712164966
472,1,2.2112081421070022
473,2,1.6958853961352047
474,2,2.206597722000734
475,2,3.2962362430416805
476,1,2.3852316003160166
477,3,3.4745029371209046
478,2,1.1295904109750732
479,2,2.2123642563679558
480,1,2.5355030120406585
481,1,2.2758132947020275
482,2,7.929633938581691
483,2,1.7650290645724902
484,1,5.070350330269002
485,3,4.890669251033533
486,2,2.1233329050782497
487,3,3.6405770834727194
488,2,3.8048698178983216
489,1,3.5155637662300645
490,1,3.5579018378000056
491,2,5.712821635840607
492,3,4.148210439165909
493,2,1.8489878918304499
494,1,3.567906338411791
495,2,6.844250710127987
496,2,1.2009945451150055
497,2,2.7300857977155393
498,1,3.416759529565001
499,1,2.869058525245394
500,1,1.5937833099495058
501,3,30.431668699452413
502,1,5.420596137992694
503,1,1.6511136192246276
504,1,1.43783766653827
505,1,2.9844553182678117
506,1,1.743745227104573
507,3,16.305756797486
508,2,1.3885219163401155
509,1,4.18030104200343
510,1,1.8522271342102765
511,3,9.496408604360253
512,2,5.043767728495314
513,1,2.981198802114425
514,3,3.4035043129995826
515,1,4.349531917199828
516,2,1.3137172169067097
517,2,4.536144487254938
518,1,4.521401918087766
519,1,8.519634474927196
520,2,9.608389541465874
521,1,3.4683717497765385
522,2,2.031341003972183
523,1,1.6952383219173084
524,3,3.0998088280303424
525,2,1.6256938777079737
526,2,6.811652727535888
527,2,4.4084783862818755
528,1,1.5101222513985881
529,1,2.577608360352266
530,1,1.3898748493432698
531,1,2.194866878814565
532,1,2.017691394260624
533,1,1.9737670209645357
534,3,3.6000316986163003
535,2,5.729506259232466
536,3,2.40518975428431
537,2,5.98668338332989
538,1,3.068022378620423
539,3,5.706053194419558
540,1,2.3681170669239715
541,1,4.2249552089201
542,2,17.65664115908763
543,2,4.787396949241512
544,3,5.677880249134063
545,3,3.243495793126373
546,3,5.654251897516933
547,1,2.4763234573721205
548,3,5.244637102467575
549,2,4.655592968056975
550,3,33.936565465203394
551,3,4.2566189617986785
552,2,5.882436859718366
553,2,3.1079650532979857
554,2,5.645733384033113
555,1,2.10200063767533
556,2,1.4776549483677535
557,2,9.392051945019084
558,2,3.05409836540897
559,2,1.7416127768290735
560,3,9.340947307728467
561,2,1.548761919249492
562,2,3.8157835894145635
563,3,5.636484946755162
564,2,1.5887664617544082
565,3,5.116427344003551
566,1,4.079222330844027
567,1,16.571404994830708
568,1,3.0424280674344697
569,2,4.418329391923122
570,2,2.3093166022493774
571,2,4.445262784199167
572,2,1.6305094994849687
573,2,4.762129014928002
574,3,6.842907894730937
575,2,2.270970693455424
576,2,3.0790769116549
577,2,3.763067033907358
578,2,2.6786401857232685
579,2,2.488463049037156
580,2,1.4261945605494637
581,3,4.737185625983242
582,2,3.2373349428779226
583,2,1.7420698744156689
584,3,4.992219968415881
585,3,7.21498053023673
586,2,2.6662305341323136
587,3,17.337686896059633
588,1,2.4144029398785802
589,3,4.895326339313193
590,1,1.9565480569919176
591,3,5.493811209650956
592,1,2.623867298668914
593,2,1.4686594049382975
594,2,1.64104081764371
595,1,2.268031126507231
596,2,2.646727725420225
597,1,4.399411502265586
598,1,3.087569098234511
599,2,2.055408864544278
600,2,2.9285607263803266
601,2,1.3892042211767552
602,2,6.360354888542092
603,1,1.7302564468012285
604,1,2.768225154386072
605,1,3.4661458500303652
606,2,4.86726633194651
607,1,2.5593958641499994
608,2,3.7666740362157443
609,1,2.969420179349067
610,3,11.14687602232633
611,2,2.006256250955275
612,1,3.3082295098641663
613,1,3.556762443597477
614,2,1.4868071748761849
615,2,8.869118344028905
616,3,5.237334296061526
617,1,1.9976596252251961
618,2,3.55310793852727
619,3,2.5480424008793214
620,3,6.943103100485009
621,2,2.4763866623348236
622,3,4.053033442493613
623,1,1.6527812205915726
624,3,5.585863276083467
625,1,2.6270445884900084
626,1,1.9685168609737806
627,1,1.645669744595992
628,3,3.2233392777614682
629,3,3.402982375639384
630,1,2.603012732085935
631,2,1.4441876123252242
632,2,3.8653654823994756
633,1,3.708945656621508
634,3,8.467066659546402
635,1,2.0821429764118786
636,2,1.5411189853415495
637,2,5.020257478254371
638,2,1.8884404939419634
639,1,3.488852277310942
640,1,2.0778783554663365
641,2,2.7036709640302625
642,1,4.382019107785735
643,3,6.252195724469519
644,3,2.662114674834012
645,3,13.758748841800811
646,2,3.220730560965068
647,3,4.5750322081800086
648,2,3.452785905263122
649,2,4.348506736945131
650,1,3.4596525431861718
651,1,2.8985684552309925
652,3,7.1443261083096035
653,1,5.5335139832948395
654,2,4.161572761166521
655,3,3.4016581175010154
656,1,4.59620481024867
657,2,3.181360662648954
658,3,9.955301071465497
659,2,3.5080859274347027
660,2,2.9152596014006
661,1,4.376667281349573
662,1,5.523393932731146
663,2,1.4371331921474866
664,1,2.6060671680396914
665,1,2.6785841790019367
666,1,6.863754562805469
667,2,4.454099419053484
668,3,4.2484934383350925
669,3,8.815018440866178
670,2,1.633225516093037
671,2,1.7944216645896691
672,1,2.803494944784611
673,1,1.8141525089899617
674,2,2.239335496747382
675,1,2.0226521004248155
676,2,2.4419400567544263
677,3,4.811876007129857
678,1,3.5371871840415765
679,2,5.825021746793343
680,2,3.890488567513349
681,2,6.8329131808477435
682,1,2.380929586090486
683,1,3.3028069758762144
684,1,3.4076187806404246
685,2,1.4659969151109178
686,1,4.1172292803206485
687,2,3.741819381581974
688,1,2.3016548265704206
689,1,2.8715117513242117
690,3,5.277633264461391
691,1,3.138809846248314
692,1,4.007609252898309
693,1,2.95386839274416
694,1,1.7957389712629523
695,1,1.784780081738035
696,2,6.755412897129318
697,1,10.47441613750256
698,3,4.663665133288918
699,1,1.679198376401695
700,2,1.5741892151681554
701,2,4.137723964816211
702,2,1.6545032532303945
703,2,2.2989390280461044
704,1,3.5857063077281155
705,1,2.432002167119198
706,2,1.9728892544967682
707,2,1.8504452837834031
708,3,8.366575313635433
709,3,2.8940528184595573
710,2,5.2407487297247055
711,2,1.7594529596596218
712,3,3.5392436201961646
713,1,1.8578010420500986
714,2,3.9652578528565017
715,2,4.339507467058376
716,2,5.030228376748779
717,2,2.0487466705405755
718,2,2.460100178909573
719,2,2.1088551698406848
720,2,2.0000869286508727
721,2,2.210627375405767
722,2,1.6335067839387556
723,2,6.772862226659803
724,2,2.7789407084591105
725,3,5.6728537988822865
726,3,4.294611483631151
727,2,1.6076903317113036
728,1,1.8486322677335378
729,1,3.041333944807937
730,2,2.0802479916815217
731,2,2.296999311509893
732,2,1.6405611585574762
733,3,4.3251868168160605
734,1,2.706853564371276
735,2,10.107729348257223
736,2,3.8434949733588373
737,2,3.021976487921824
738,2,1.918650090787464
739,2,3.018764831297276
740,2,4.3644956537149096
741,1,3.2873577770822227
742,2,2.291443291198434
743,2,4.172455129418789
744,2,2.8128623806184287
745,1,2.244092660471061
746,1,2.7717204009809393
747,1,2.443097511487233
748,1,2.2089046727304176
749,1,3.0655140181457137
750,2,4.037931009598754
751,1,2.452394134691174
752,2,2.3235470418715796
753,2,3.65923358427139
754,2,2.3108274301883056
755,2,5.069305350484861
756,1,3.7197523546943887
757,2,2.299942468939276
758,1,1.9057560252733798
759,1,3.773136896189924
760,2,2.022543007485613
761,1,2.265820687302911
762,2,4.0118627794121124
763,2,3.942847211663735
764,2,3.7705982626939525
765,2,1.4977239135239284
766,2,1.975119801635953
767,2,1.6543662312534855
768,2,4.6653140954584895
769,3,3.480657518753342
770,2,2.489167991605767
771,3,4.097991770936229
772,2,1.4283578669878192
773,1,2.174800315922218
774,2,1.828149873141466
775,2,3.106616573111357
776,3,5.5536984990612215
777,1,2.3881864829275323
778,2,1.3248764254371876
779,1,3.9688300479843255
780,2,6.66023430123279
781,2,2.2124680641344185
782,3,4.272251243562959
783,1,2.859797550521419
784,1,1.9517946340273964
785,1,1.7911412147438068
786,2,2.321087416430036
787,2,2.911971433826869
788,2,2.9817710226796397
789,2,8.780957816595855
790,1,2.15758573201593
791,1,1.9566410122638562
792,2,1.9873090767043005
793,2,1.3772135047925496
794,2,3.4531763822041563
795,1,1.811506762714086
796,2,1.609512088365442
797,1,3.3147441951556678
798,1,1.8553890818569816
799,1,2.176811466247147
800,2,5.513055029753837
801,3,5.093669763304105
802,2,5.316808030559946
803,2,3.530394087072638
804,1,1.7131476160416519
805,2,1.2398542534925803
806,1,3.3260266252506394
807,1,2.560367114113641
808,1,2.12572164744549
809,1,2.9923509439605147
810,2,4.759117857937358
811,1,3.9625346571674465
812,2,2.10670537936948
813,2,1.3351504774723222
814,2,3.7664419368511624
815,2,1.7254059838502167
816,1,2.7918982241930896
817,2,1.2712508628472527
818,1,2.08523569230408
819,2,4.451254141334012
820,2,3.115026200271914
821,2,1.9928256336748564
822,2,2.047333624890049
823,1,2.681582787585838
824,1,4.081975113653836
825,2,1.5666327043333355
826,2,4.077388162126049
827,1,1.2566623629092828
828,1,1.3261058651952928
829,2,3.411424717891398
830,2,1.9598367221818724
831,2,1.5388555105152584
832,2,1.3324328901623992
833,2,1.904462051453005
834,1,1.5019820208646137
835,1,1.727436839959415
836,1,1.9438351712895356
837,1,2.5360381952397457
838,1,1.7871199719003124
839,2,1.36592484088122
840,1,2.9998866808354965
841,2,3.150914577240489
842,3,11.26576006341696
843,2,4.427613882042155
844,3,5.3244392801336975
845,2,4.116886259738886
846,2,1.8865872670004649
847,1,2.719800519624018
848,2,2.0362225126004647
849,1,2.4692983378143807
850,2,1.9050347840087865
851,2,5.948493515956649
852,2,1.5124609236376758
853,2,5.143245332920098
854,3,12.450714654810886
855,2,1.5608555514167843
856,3,4.83555815753175
857,3,3.850544291940432
858,2,1.8734582851684232
859,1,2.44216969121697
860,1,4.126205675956399
861,3,3.848988298949655
862,1,1.6832096251302022
863,1,1.729293200030015
864,1,1.8597160448428636
865,2,1.6379269143414015
866,2,6.1481684809739425
867,2,1.5419838710446183
868,2,1.4978370325642254
869,2,1.8053132886453038
870,2,2.7818453604078237
871,3,3.2973297696401964
872,2,2.0435478400341776
873,2,2.7344711932323342
874,1,2.540796691382135
875,2,1.0908928951525358
876,1,2.9884203448281883
877,2,1.8842627489928132
878,2,3.584668254588064
879,2,4.269062834734819
880,2,2.5391150323378273
881,1,2.9269760689227793
882,2,2.472071535729494
883,2,15.021932979155897
884,1,3.802080513803298
885,2,1.9180901250006452
886,3,4.767099566730478
887,1,3.284275136942733
888,1,1.7004298825273023
889,1,4.3334211307140444
890,1,2.307855960589337
891,3,4.601065903210807
892,2,2.1416628966861584
893,2,3.0710346089074694
894,1,2.8945780197272377
895,1,4.448780986897225
896,1,2.2825737986132766
897,2,4.692210372780803
898,2,7.241801760128221
899,1,2.077501560208184
900,2,1.6719214549817354
901,2,1.7965722753437314
902,2,5.533958362692589
903,2,4.471247703719947
904,2,1.212030764784547
905,1,3.3541320997553874
906,2,1.9712742275791222
907,2,2.261821862726815
908,2,3.377524591537356
909,2,4.279824402242244
910,2,2.052814712308662
911,1,2.6175866507343013
912,1,3.7270325555531727
913,1,1.797397267393027
914,1,3.1455620539769558
915,2,2.070489482841729
916,3,4.9631298078032735
917,1,2.940325755865673
918,2,3.245459916271768
919,3,5.009020046715872
920,2,2.7334055599573976
921,1,3.361309780473685
922,2,7.42580214022901
923,1,1.7081183109731237
924,2,2.922671725190985
925,1,3.2682582821514
926,1,3.555771032623895
927,1,2.18589251966974
928,2,2.7892823992909337
929,2,2.0392728004732428
930,2,1.7107990644527409
931,1,2.5908602313258227
932,1,2.9042004913708395
933,2,3.227110433360396
934,1,1.988646585011689
935,2,2.124613688508646
936,1,1.7639140400509972
937,2,2.1646258479172285
938,3,5.104679957033845
939,2,7.120594134788967
940,2,3.3778752962224785
941,3,10.499032183520566
942,2,2.3803795994204835
943,2,2.657117332398083
944,1,1.6815293667622573
945,2,1.5871151808743524
946,1,5.086403797798782
947,2,2.340933528604028
948,2,2.107968460299843
949,1,1.9594552634084312
950,1,3.365863991076717
951,1,2.1458202985483235
952,1,2.9187495522658717
953,2,2.127079791716348
954,2,2.673677013069387
955,2,3.201405015337022
956,2,3.226969089019099
957,2,2.54041079037632
958,2,2.1145594582473564
959,2,1.524061669489403
960,1,3.3019931293322773
961,2,1.9638755669014398
962,2,4.60848062785128
963,1,1.888749374285205
964,1,2.292009236200366
965,1,1.913273180676381
966,1,1.926908498234537
967,1,3.9443416581075663
968,2,1.9822325809413281
969,2,2.3121551652071544
970,3,17.871288256742044
971,1,3.8642775270826237
972,2,1.5605841597066905
973,2,4.579121567128659
974,2,3.564382786879049
975,1,4.378983540656355
976,1,2.728595478454702
977,2,4.494403261350304
978,2,1.6221284433921206
979,1,1.7861470383503204
980,1,2.2797683905608412
981,1,3.56313557744138
982,3,5.514666305114351
983,2,1.4276683589840005
984,2,6.24759148311671
985,1,2.2091798256577198
986,2,2.0989648460596375
987,2,4.583875132700879
988,1,3.0864297059312977
989,2,3.0936938226258657
990,3,4.6044395462319425
991,1,3.3254188311705017
992,2,1.743863312701525
993,1,3.115343445408307
994,1,3.182735557146155
995,2,1.8741415177987064
996,1,1.7009902564086428
997,2,1.2017258946503935
998,1,2.6791251801162836
999,1,2.0178257548138134
1000,2,2.6402916745371123
1001,1,1.7579028304347415
1002,2,1.9911191185634602
1003,2,1.4511849263262897
1004,2,1.8316955081421555
1005,1,3.6459724818486534
1006,1,2.2771546959085476
1007,2,6.986459153151389
1008,1,4.488988553884188
1009,2,4.672203902429445
1010,1,2.964023181197649
1011,2,2.18961474239735
1012,3,10.518101523620425
1013,2,1.6765560158202306
1014,1,2.350621439080507
1015,1,3.5282507513159675
1016,2,5.56220354443802
1017,2,2.750136062950399
1018,1,2.1458942086791106
1019,1,1.9853465386690858
1020,2,1.9193036446987886
1021,2,2.6977004704035585
1022,1,1.5093586589140826
1023,1,2.854361749244793
1024,2,1.4968725714030802
1025,1,3.1912623980812236
1026,2,1.790063821608314
1027,2,7.368280944915071
1028,2,2.652802525462805
1029,2,3.4392065874116375
1030,2,2.3709206281353583
1031,1,3.5247082434718005
1032,2,4.643378449412711
1033,1,3.487927925963533
1034,2,3.311957058115973
1035,2,2.682635559777212
1036,2,1.554475695758745
1037,2,3.4053584276333364
1038,1,1.583684805999894
1039,2,1.5761466617127304
1040,2,4.78104139239313
1041,2,7.0432494816318405
1042,2,3.3213083278807614
1043,1,2.8340866551082353
1044,2,3.674992728091153
1045,1,3.342617410786809
1046,2,3.3216573228261903
1047,1,3.5166422639149033
1048,2,1.651640077967149
1049,2,1.6218394177496862
1050,2,2.5841137742813487
1051,2,2.082596506563593
1052,1,3.206242324598059
1053,3,3.3476821063881945
1054,1,3.618218685401952
1055,1,1.7060084159849203
1056,1,1.64583483438281
1057,1,3.448541053818311
1058,1,3.6431496289194443
1059,3,16.067359065044794
1060,2,1.8534178730719542
1061,1,4.5991960216630545
1062,1,3.39295823731504
1063,2,4.634508411103494
1064,2,1.8356954383805453
1065,2,1.8181758508282324
1066,2,2.654094389337956
1067,2,1.744934041739699
1068,2,1.9207019650959065
1069,2,2.1668375778724007
1070,1,2.8965248040253737
1071,1,2.8895428948959294
1072,2,2.9444414152601825
1073,2,2.090569587617827
1074,1,3.7180142263197635
1075,2,2.508754031858779
1076,2,3.2012977338429414
1077,2,3.2073689113968236
1078,1,2.0339762293949826
1079,1,2.9865747024975646
1080,2,2.6038309115703813
1081,1,1.9901182928450574
1082,2,1.548295870311636
1083,2,4.567856644483064
1084,1,2.8434386694851717
1085,1,2.950853119461444
1086,2,2.5979904543384666
1087,1,3.1281819816910756
1088,2,2.006468112311886
1089,2,5.165822079335387
1090,1,1.8353659017840356
1091,2,3.3740609726601916
1092,1,2.607722366866568
1093,1,1.9774205564751652
1094,2,1.6963676889452695
1095,1,2.6434823454260727
1096,2,5.324106025127759
1097,2,3.7367021227759545
1098,1,2.918874114150677
1099,2,1.9914428580128236
1100,2,3.6736982956010915
1101,1,2.062215622574839
1102,1,1.9586406518622408
1103,1,2.518071233258386
1104,2,1.5308231600512017
1105,2,2.1707577222142613
1106,1,1.709500178765593
1107,1,1.8280470652486214
1108,2,2.253057974560431
1109,2,4.160435076026602
